wordId,word,articleId,articleContent,exampleThai,exampleChinese
189,เฉดสี,20,"กลุ่มนักวิทยาศาสตร์อ้างว่าพวกเขาค้นพบเฉดสีใหม่ที่ไม่มีมนุษย์คนไหนเคยมองเห็นมาก่อน จากการทดลองที่นักวิจัยในสหรัฐฯ ยิงเลเซอร์พัลส์เข้าไปในดวงตา กระตุ้นเซลล์เฉพาะในจอประสาทตา ผู้เข้าร่วมการทดลองอ้างว่าได้เห็นสีน้ำเงินอมเขียว ซึ่งเรียกว่า 'โอโล' อย่างไรก็ตาม ผู้เชี่ยวชาญบางคนกล่าวว่าการมีอยู่ของสีใหม่นี้ยังคงเป็นเรื่องที่ต้องถกเถียงกัน ผลการวิจัยตีพิมพ์ในวารสาร Science Advances โดยศาสตราจารย์ เรน อึง จากมหาวิทยาลัยแคลิฟอร์เนีย ซึ่งเรียกการค้นพบนี้ว่าน่าทึ่ง และเชื่อว่าผลลัพธ์อาจนำไปใช้ในการวิจัยเกี่ยวกับอาการตาบอดสีได้.",,
190,ทดลอง,20,"กลุ่มนักวิทยาศาสตร์อ้างว่าพวกเขาค้นพบเฉดสีใหม่ที่ไม่มีมนุษย์คนไหนเคยมองเห็นมาก่อน จากการทดลองที่นักวิจัยในสหรัฐฯ ยิงเลเซอร์พัลส์เข้าไปในดวงตา กระตุ้นเซลล์เฉพาะในจอประสาทตา ผู้เข้าร่วมการทดลองอ้างว่าได้เห็นสีน้ำเงินอมเขียว ซึ่งเรียกว่า 'โอโล' อย่างไรก็ตาม ผู้เชี่ยวชาญบางคนกล่าวว่าการมีอยู่ของสีใหม่นี้ยังคงเป็นเรื่องที่ต้องถกเถียงกัน ผลการวิจัยตีพิมพ์ในวารสาร Science Advances โดยศาสตราจารย์ เรน อึง จากมหาวิทยาลัยแคลิฟอร์เนีย ซึ่งเรียกการค้นพบนี้ว่าน่าทึ่ง และเชื่อว่าผลลัพธ์อาจนำไปใช้ในการวิจัยเกี่ยวกับอาการตาบอดสีได้.",,
191,เลเซอร์,20,"กลุ่มนักวิทยาศาสตร์อ้างว่าพวกเขาค้นพบเฉดสีใหม่ที่ไม่มีมนุษย์คนไหนเคยมองเห็นมาก่อน จากการทดลองที่นักวิจัยในสหรัฐฯ ยิงเลเซอร์พัลส์เข้าไปในดวงตา กระตุ้นเซลล์เฉพาะในจอประสาทตา ผู้เข้าร่วมการทดลองอ้างว่าได้เห็นสีน้ำเงินอมเขียว ซึ่งเรียกว่า 'โอโล' อย่างไรก็ตาม ผู้เชี่ยวชาญบางคนกล่าวว่าการมีอยู่ของสีใหม่นี้ยังคงเป็นเรื่องที่ต้องถกเถียงกัน ผลการวิจัยตีพิมพ์ในวารสาร Science Advances โดยศาสตราจารย์ เรน อึง จากมหาวิทยาลัยแคลิฟอร์เนีย ซึ่งเรียกการค้นพบนี้ว่าน่าทึ่ง และเชื่อว่าผลลัพธ์อาจนำไปใช้ในการวิจัยเกี่ยวกับอาการตาบอดสีได้.",,
192,กระตุ้น,20,"กลุ่มนักวิทยาศาสตร์อ้างว่าพวกเขาค้นพบเฉดสีใหม่ที่ไม่มีมนุษย์คนไหนเคยมองเห็นมาก่อน จากการทดลองที่นักวิจัยในสหรัฐฯ ยิงเลเซอร์พัลส์เข้าไปในดวงตา กระตุ้นเซลล์เฉพาะในจอประสาทตา ผู้เข้าร่วมการทดลองอ้างว่าได้เห็นสีน้ำเงินอมเขียว ซึ่งเรียกว่า 'โอโล' อย่างไรก็ตาม ผู้เชี่ยวชาญบางคนกล่าวว่าการมีอยู่ของสีใหม่นี้ยังคงเป็นเรื่องที่ต้องถกเถียงกัน ผลการวิจัยตีพิมพ์ในวารสาร Science Advances โดยศาสตราจารย์ เรน อึง จากมหาวิทยาลัยแคลิฟอร์เนีย ซึ่งเรียกการค้นพบนี้ว่าน่าทึ่ง และเชื่อว่าผลลัพธ์อาจนำไปใช้ในการวิจัยเกี่ยวกับอาการตาบอดสีได้.",,
193,เซลล์,20,"กลุ่มนักวิทยาศาสตร์อ้างว่าพวกเขาค้นพบเฉดสีใหม่ที่ไม่มีมนุษย์คนไหนเคยมองเห็นมาก่อน จากการทดลองที่นักวิจัยในสหรัฐฯ ยิงเลเซอร์พัลส์เข้าไปในดวงตา กระตุ้นเซลล์เฉพาะในจอประสาทตา ผู้เข้าร่วมการทดลองอ้างว่าได้เห็นสีน้ำเงินอมเขียว ซึ่งเรียกว่า 'โอโล' อย่างไรก็ตาม ผู้เชี่ยวชาญบางคนกล่าวว่าการมีอยู่ของสีใหม่นี้ยังคงเป็นเรื่องที่ต้องถกเถียงกัน ผลการวิจัยตีพิมพ์ในวารสาร Science Advances โดยศาสตราจารย์ เรน อึง จากมหาวิทยาลัยแคลิฟอร์เนีย ซึ่งเรียกการค้นพบนี้ว่าน่าทึ่ง และเชื่อว่าผลลัพธ์อาจนำไปใช้ในการวิจัยเกี่ยวกับอาการตาบอดสีได้.",,
194,สีน้ำเงินอมเขียว,20,"กลุ่มนักวิทยาศาสตร์อ้างว่าพวกเขาค้นพบเฉดสีใหม่ที่ไม่มีมนุษย์คนไหนเคยมองเห็นมาก่อน จากการทดลองที่นักวิจัยในสหรัฐฯ ยิงเลเซอร์พัลส์เข้าไปในดวงตา กระตุ้นเซลล์เฉพาะในจอประสาทตา ผู้เข้าร่วมการทดลองอ้างว่าได้เห็นสีน้ำเงินอมเขียว ซึ่งเรียกว่า 'โอโล' อย่างไรก็ตาม ผู้เชี่ยวชาญบางคนกล่าวว่าการมีอยู่ของสีใหม่นี้ยังคงเป็นเรื่องที่ต้องถกเถียงกัน ผลการวิจัยตีพิมพ์ในวารสาร Science Advances โดยศาสตราจารย์ เรน อึง จากมหาวิทยาลัยแคลิฟอร์เนีย ซึ่งเรียกการค้นพบนี้ว่าน่าทึ่ง และเชื่อว่าผลลัพธ์อาจนำไปใช้ในการวิจัยเกี่ยวกับอาการตาบอดสีได้.",,
195,ผู้เชี่ยวชาญ,20,"กลุ่มนักวิทยาศาสตร์อ้างว่าพวกเขาค้นพบเฉดสีใหม่ที่ไม่มีมนุษย์คนไหนเคยมองเห็นมาก่อน จากการทดลองที่นักวิจัยในสหรัฐฯ ยิงเลเซอร์พัลส์เข้าไปในดวงตา กระตุ้นเซลล์เฉพาะในจอประสาทตา ผู้เข้าร่วมการทดลองอ้างว่าได้เห็นสีน้ำเงินอมเขียว ซึ่งเรียกว่า 'โอโล' อย่างไรก็ตาม ผู้เชี่ยวชาญบางคนกล่าวว่าการมีอยู่ของสีใหม่นี้ยังคงเป็นเรื่องที่ต้องถกเถียงกัน ผลการวิจัยตีพิมพ์ในวารสาร Science Advances โดยศาสตราจารย์ เรน อึง จากมหาวิทยาลัยแคลิฟอร์เนีย ซึ่งเรียกการค้นพบนี้ว่าน่าทึ่ง และเชื่อว่าผลลัพธ์อาจนำไปใช้ในการวิจัยเกี่ยวกับอาการตาบอดสีได้.",,
196,ถกเถียง,20,"กลุ่มนักวิทยาศาสตร์อ้างว่าพวกเขาค้นพบเฉดสีใหม่ที่ไม่มีมนุษย์คนไหนเคยมองเห็นมาก่อน จากการทดลองที่นักวิจัยในสหรัฐฯ ยิงเลเซอร์พัลส์เข้าไปในดวงตา กระตุ้นเซลล์เฉพาะในจอประสาทตา ผู้เข้าร่วมการทดลองอ้างว่าได้เห็นสีน้ำเงินอมเขียว ซึ่งเรียกว่า 'โอโล' อย่างไรก็ตาม ผู้เชี่ยวชาญบางคนกล่าวว่าการมีอยู่ของสีใหม่นี้ยังคงเป็นเรื่องที่ต้องถกเถียงกัน ผลการวิจัยตีพิมพ์ในวารสาร Science Advances โดยศาสตราจารย์ เรน อึง จากมหาวิทยาลัยแคลิฟอร์เนีย ซึ่งเรียกการค้นพบนี้ว่าน่าทึ่ง และเชื่อว่าผลลัพธ์อาจนำไปใช้ในการวิจัยเกี่ยวกับอาการตาบอดสีได้.",,
197,วิจัย,20,"กลุ่มนักวิทยาศาสตร์อ้างว่าพวกเขาค้นพบเฉดสีใหม่ที่ไม่มีมนุษย์คนไหนเคยมองเห็นมาก่อน จากการทดลองที่นักวิจัยในสหรัฐฯ ยิงเลเซอร์พัลส์เข้าไปในดวงตา กระตุ้นเซลล์เฉพาะในจอประสาทตา ผู้เข้าร่วมการทดลองอ้างว่าได้เห็นสีน้ำเงินอมเขียว ซึ่งเรียกว่า 'โอโล' อย่างไรก็ตาม ผู้เชี่ยวชาญบางคนกล่าวว่าการมีอยู่ของสีใหม่นี้ยังคงเป็นเรื่องที่ต้องถกเถียงกัน ผลการวิจัยตีพิมพ์ในวารสาร Science Advances โดยศาสตราจารย์ เรน อึง จากมหาวิทยาลัยแคลิฟอร์เนีย ซึ่งเรียกการค้นพบนี้ว่าน่าทึ่ง และเชื่อว่าผลลัพธ์อาจนำไปใช้ในการวิจัยเกี่ยวกับอาการตาบอดสีได้.",,
198,ตีพิมพ์,20,"กลุ่มนักวิทยาศาสตร์อ้างว่าพวกเขาค้นพบเฉดสีใหม่ที่ไม่มีมนุษย์คนไหนเคยมองเห็นมาก่อน จากการทดลองที่นักวิจัยในสหรัฐฯ ยิงเลเซอร์พัลส์เข้าไปในดวงตา กระตุ้นเซลล์เฉพาะในจอประสาทตา ผู้เข้าร่วมการทดลองอ้างว่าได้เห็นสีน้ำเงินอมเขียว ซึ่งเรียกว่า 'โอโล' อย่างไรก็ตาม ผู้เชี่ยวชาญบางคนกล่าวว่าการมีอยู่ของสีใหม่นี้ยังคงเป็นเรื่องที่ต้องถกเถียงกัน ผลการวิจัยตีพิมพ์ในวารสาร Science Advances โดยศาสตราจารย์ เรน อึง จากมหาวิทยาลัยแคลิฟอร์เนีย ซึ่งเรียกการค้นพบนี้ว่าน่าทึ่ง และเชื่อว่าผลลัพธ์อาจนำไปใช้ในการวิจัยเกี่ยวกับอาการตาบอดสีได้.",,
199,ผลลัพธ์,20,"กลุ่มนักวิทยาศาสตร์อ้างว่าพวกเขาค้นพบเฉดสีใหม่ที่ไม่มีมนุษย์คนไหนเคยมองเห็นมาก่อน จากการทดลองที่นักวิจัยในสหรัฐฯ ยิงเลเซอร์พัลส์เข้าไปในดวงตา กระตุ้นเซลล์เฉพาะในจอประสาทตา ผู้เข้าร่วมการทดลองอ้างว่าได้เห็นสีน้ำเงินอมเขียว ซึ่งเรียกว่า 'โอโล' อย่างไรก็ตาม ผู้เชี่ยวชาญบางคนกล่าวว่าการมีอยู่ของสีใหม่นี้ยังคงเป็นเรื่องที่ต้องถกเถียงกัน ผลการวิจัยตีพิมพ์ในวารสาร Science Advances โดยศาสตราจารย์ เรน อึง จากมหาวิทยาลัยแคลิฟอร์เนีย ซึ่งเรียกการค้นพบนี้ว่าน่าทึ่ง และเชื่อว่าผลลัพธ์อาจนำไปใช้ในการวิจัยเกี่ยวกับอาการตาบอดสีได้.",,
226,ฆ่า,23,"แค่ผ่านมา เพียงสบตา
เหมือนว่าใจ ลอยหลุดไป
เธอฆ่าคนด้วยสายตา
เพียงแค่เธอนั้นมองมา ไม่ปลอดภัย

แม้อยู่ไกล สักเท่าไหร่
เหมือนว่าโดน ดึงดูดไป
หากใครเข้าไปใกล้นาน
ก็ยากที่จะต้านทาน อดใจไม่ไหว

แค่อยากจะรู้จัก ก็เธอดันน่ารักซะสาแก่ใจ  

เธอมาทำให้ละลาย
โดนสาปให้ตายแล้วตายอีก
อย่าได้คิดที่จะหลีก ต้องโดนสะกดให้ยิ้ม
ยังคงมองภาพที่เธอนั่งอยู่โต๊ะริม ใจฉันปริ่ม
เธอเชือดฉันได้นิ่มๆ ด้วยรอยยิ้มเธอ

ยังไม่ทัน ได้ตั้งตัว
แน่ก็มา ฉันไม่กลัว
ฆ่ากันแล้วก็เอาให้ตาย
ฉันน่ะยอมให้เธอมาทำลาย หัวใจของฉัน

ยิ่งลองได้ทบทวน
แต่ใจก็ยังหวนย้อนคืนที่เดิม

เธอมาทำให้ละลาย
โดนสาปให้ตายแล้วตายอีก
อย่าได้คิดที่จะหลีก ต้องโดนสะกดให้ยิ้ม
ยังคงมองภาพที่เธอนั่งอยู่โต๊ะริม ใจฉันปริ่ม
เธอเชือดฉันได้นิ่มๆ ด้วยรอยยิ้มเธอ

ไม่ใช่แค่ฝัน ที่ฉันต้องตื่น
และฉันก็ฝืนหัวใจตัวเองไม่ไหว
เธออยู่ตรงนั้น อยากเพียงแค่ชิดใกล้
ห้ามใจเท่าไหร่ไม่ได้ สักที

เธอมาทำให้ละลาย
โดนสาปให้ตายแล้วตายอีก
อย่าได้คิดที่จะหลีก ต้องโดนสะกดให้ยิ้ม
ยังคงมองภาพที่เธอนั่งอยู่โต๊ะริม ใจฉันปริ่ม
เธอเชือดฉันได้นิ่มๆ ด้วยรอยยิ้มเธอ",,
227,สายตา,23,"แค่ผ่านมา เพียงสบตา
เหมือนว่าใจ ลอยหลุดไป
เธอฆ่าคนด้วยสายตา
เพียงแค่เธอนั้นมองมา ไม่ปลอดภัย

แม้อยู่ไกล สักเท่าไหร่
เหมือนว่าโดน ดึงดูดไป
หากใครเข้าไปใกล้นาน
ก็ยากที่จะต้านทาน อดใจไม่ไหว

แค่อยากจะรู้จัก ก็เธอดันน่ารักซะสาแก่ใจ  

เธอมาทำให้ละลาย
โดนสาปให้ตายแล้วตายอีก
อย่าได้คิดที่จะหลีก ต้องโดนสะกดให้ยิ้ม
ยังคงมองภาพที่เธอนั่งอยู่โต๊ะริม ใจฉันปริ่ม
เธอเชือดฉันได้นิ่มๆ ด้วยรอยยิ้มเธอ

ยังไม่ทัน ได้ตั้งตัว
แน่ก็มา ฉันไม่กลัว
ฆ่ากันแล้วก็เอาให้ตาย
ฉันน่ะยอมให้เธอมาทำลาย หัวใจของฉัน

ยิ่งลองได้ทบทวน
แต่ใจก็ยังหวนย้อนคืนที่เดิม

เธอมาทำให้ละลาย
โดนสาปให้ตายแล้วตายอีก
อย่าได้คิดที่จะหลีก ต้องโดนสะกดให้ยิ้ม
ยังคงมองภาพที่เธอนั่งอยู่โต๊ะริม ใจฉันปริ่ม
เธอเชือดฉันได้นิ่มๆ ด้วยรอยยิ้มเธอ

ไม่ใช่แค่ฝัน ที่ฉันต้องตื่น
และฉันก็ฝืนหัวใจตัวเองไม่ไหว
เธออยู่ตรงนั้น อยากเพียงแค่ชิดใกล้
ห้ามใจเท่าไหร่ไม่ได้ สักที

เธอมาทำให้ละลาย
โดนสาปให้ตายแล้วตายอีก
อย่าได้คิดที่จะหลีก ต้องโดนสะกดให้ยิ้ม
ยังคงมองภาพที่เธอนั่งอยู่โต๊ะริม ใจฉันปริ่ม
เธอเชือดฉันได้นิ่มๆ ด้วยรอยยิ้มเธอ",,
228,ปลอดภัย,23,"แค่ผ่านมา เพียงสบตา
เหมือนว่าใจ ลอยหลุดไป
เธอฆ่าคนด้วยสายตา
เพียงแค่เธอนั้นมองมา ไม่ปลอดภัย

แม้อยู่ไกล สักเท่าไหร่
เหมือนว่าโดน ดึงดูดไป
หากใครเข้าไปใกล้นาน
ก็ยากที่จะต้านทาน อดใจไม่ไหว

แค่อยากจะรู้จัก ก็เธอดันน่ารักซะสาแก่ใจ  

เธอมาทำให้ละลาย
โดนสาปให้ตายแล้วตายอีก
อย่าได้คิดที่จะหลีก ต้องโดนสะกดให้ยิ้ม
ยังคงมองภาพที่เธอนั่งอยู่โต๊ะริม ใจฉันปริ่ม
เธอเชือดฉันได้นิ่มๆ ด้วยรอยยิ้มเธอ

ยังไม่ทัน ได้ตั้งตัว
แน่ก็มา ฉันไม่กลัว
ฆ่ากันแล้วก็เอาให้ตาย
ฉันน่ะยอมให้เธอมาทำลาย หัวใจของฉัน

ยิ่งลองได้ทบทวน
แต่ใจก็ยังหวนย้อนคืนที่เดิม

เธอมาทำให้ละลาย
โดนสาปให้ตายแล้วตายอีก
อย่าได้คิดที่จะหลีก ต้องโดนสะกดให้ยิ้ม
ยังคงมองภาพที่เธอนั่งอยู่โต๊ะริม ใจฉันปริ่ม
เธอเชือดฉันได้นิ่มๆ ด้วยรอยยิ้มเธอ

ไม่ใช่แค่ฝัน ที่ฉันต้องตื่น
และฉันก็ฝืนหัวใจตัวเองไม่ไหว
เธออยู่ตรงนั้น อยากเพียงแค่ชิดใกล้
ห้ามใจเท่าไหร่ไม่ได้ สักที

เธอมาทำให้ละลาย
โดนสาปให้ตายแล้วตายอีก
อย่าได้คิดที่จะหลีก ต้องโดนสะกดให้ยิ้ม
ยังคงมองภาพที่เธอนั่งอยู่โต๊ะริม ใจฉันปริ่ม
เธอเชือดฉันได้นิ่มๆ ด้วยรอยยิ้มเธอ",,
229,ดึงดูด,23,"แค่ผ่านมา เพียงสบตา
เหมือนว่าใจ ลอยหลุดไป
เธอฆ่าคนด้วยสายตา
เพียงแค่เธอนั้นมองมา ไม่ปลอดภัย

แม้อยู่ไกล สักเท่าไหร่
เหมือนว่าโดน ดึงดูดไป
หากใครเข้าไปใกล้นาน
ก็ยากที่จะต้านทาน อดใจไม่ไหว

แค่อยากจะรู้จัก ก็เธอดันน่ารักซะสาแก่ใจ  

เธอมาทำให้ละลาย
โดนสาปให้ตายแล้วตายอีก
อย่าได้คิดที่จะหลีก ต้องโดนสะกดให้ยิ้ม
ยังคงมองภาพที่เธอนั่งอยู่โต๊ะริม ใจฉันปริ่ม
เธอเชือดฉันได้นิ่มๆ ด้วยรอยยิ้มเธอ

ยังไม่ทัน ได้ตั้งตัว
แน่ก็มา ฉันไม่กลัว
ฆ่ากันแล้วก็เอาให้ตาย
ฉันน่ะยอมให้เธอมาทำลาย หัวใจของฉัน

ยิ่งลองได้ทบทวน
แต่ใจก็ยังหวนย้อนคืนที่เดิม

เธอมาทำให้ละลาย
โดนสาปให้ตายแล้วตายอีก
อย่าได้คิดที่จะหลีก ต้องโดนสะกดให้ยิ้ม
ยังคงมองภาพที่เธอนั่งอยู่โต๊ะริม ใจฉันปริ่ม
เธอเชือดฉันได้นิ่มๆ ด้วยรอยยิ้มเธอ

ไม่ใช่แค่ฝัน ที่ฉันต้องตื่น
และฉันก็ฝืนหัวใจตัวเองไม่ไหว
เธออยู่ตรงนั้น อยากเพียงแค่ชิดใกล้
ห้ามใจเท่าไหร่ไม่ได้ สักที

เธอมาทำให้ละลาย
โดนสาปให้ตายแล้วตายอีก
อย่าได้คิดที่จะหลีก ต้องโดนสะกดให้ยิ้ม
ยังคงมองภาพที่เธอนั่งอยู่โต๊ะริม ใจฉันปริ่ม
เธอเชือดฉันได้นิ่มๆ ด้วยรอยยิ้มเธอ",,
230,อดใจ,23,"แค่ผ่านมา เพียงสบตา
เหมือนว่าใจ ลอยหลุดไป
เธอฆ่าคนด้วยสายตา
เพียงแค่เธอนั้นมองมา ไม่ปลอดภัย

แม้อยู่ไกล สักเท่าไหร่
เหมือนว่าโดน ดึงดูดไป
หากใครเข้าไปใกล้นาน
ก็ยากที่จะต้านทาน อดใจไม่ไหว

แค่อยากจะรู้จัก ก็เธอดันน่ารักซะสาแก่ใจ  

เธอมาทำให้ละลาย
โดนสาปให้ตายแล้วตายอีก
อย่าได้คิดที่จะหลีก ต้องโดนสะกดให้ยิ้ม
ยังคงมองภาพที่เธอนั่งอยู่โต๊ะริม ใจฉันปริ่ม
เธอเชือดฉันได้นิ่มๆ ด้วยรอยยิ้มเธอ

ยังไม่ทัน ได้ตั้งตัว
แน่ก็มา ฉันไม่กลัว
ฆ่ากันแล้วก็เอาให้ตาย
ฉันน่ะยอมให้เธอมาทำลาย หัวใจของฉัน

ยิ่งลองได้ทบทวน
แต่ใจก็ยังหวนย้อนคืนที่เดิม

เธอมาทำให้ละลาย
โดนสาปให้ตายแล้วตายอีก
อย่าได้คิดที่จะหลีก ต้องโดนสะกดให้ยิ้ม
ยังคงมองภาพที่เธอนั่งอยู่โต๊ะริม ใจฉันปริ่ม
เธอเชือดฉันได้นิ่มๆ ด้วยรอยยิ้มเธอ

ไม่ใช่แค่ฝัน ที่ฉันต้องตื่น
และฉันก็ฝืนหัวใจตัวเองไม่ไหว
เธออยู่ตรงนั้น อยากเพียงแค่ชิดใกล้
ห้ามใจเท่าไหร่ไม่ได้ สักที

เธอมาทำให้ละลาย
โดนสาปให้ตายแล้วตายอีก
อย่าได้คิดที่จะหลีก ต้องโดนสะกดให้ยิ้ม
ยังคงมองภาพที่เธอนั่งอยู่โต๊ะริม ใจฉันปริ่ม
เธอเชือดฉันได้นิ่มๆ ด้วยรอยยิ้มเธอ",,
231,ละลาย,23,"แค่ผ่านมา เพียงสบตา
เหมือนว่าใจ ลอยหลุดไป
เธอฆ่าคนด้วยสายตา
เพียงแค่เธอนั้นมองมา ไม่ปลอดภัย

แม้อยู่ไกล สักเท่าไหร่
เหมือนว่าโดน ดึงดูดไป
หากใครเข้าไปใกล้นาน
ก็ยากที่จะต้านทาน อดใจไม่ไหว

แค่อยากจะรู้จัก ก็เธอดันน่ารักซะสาแก่ใจ  

เธอมาทำให้ละลาย
โดนสาปให้ตายแล้วตายอีก
อย่าได้คิดที่จะหลีก ต้องโดนสะกดให้ยิ้ม
ยังคงมองภาพที่เธอนั่งอยู่โต๊ะริม ใจฉันปริ่ม
เธอเชือดฉันได้นิ่มๆ ด้วยรอยยิ้มเธอ

ยังไม่ทัน ได้ตั้งตัว
แน่ก็มา ฉันไม่กลัว
ฆ่ากันแล้วก็เอาให้ตาย
ฉันน่ะยอมให้เธอมาทำลาย หัวใจของฉัน

ยิ่งลองได้ทบทวน
แต่ใจก็ยังหวนย้อนคืนที่เดิม

เธอมาทำให้ละลาย
โดนสาปให้ตายแล้วตายอีก
อย่าได้คิดที่จะหลีก ต้องโดนสะกดให้ยิ้ม
ยังคงมองภาพที่เธอนั่งอยู่โต๊ะริม ใจฉันปริ่ม
เธอเชือดฉันได้นิ่มๆ ด้วยรอยยิ้มเธอ

ไม่ใช่แค่ฝัน ที่ฉันต้องตื่น
และฉันก็ฝืนหัวใจตัวเองไม่ไหว
เธออยู่ตรงนั้น อยากเพียงแค่ชิดใกล้
ห้ามใจเท่าไหร่ไม่ได้ สักที

เธอมาทำให้ละลาย
โดนสาปให้ตายแล้วตายอีก
อย่าได้คิดที่จะหลีก ต้องโดนสะกดให้ยิ้ม
ยังคงมองภาพที่เธอนั่งอยู่โต๊ะริม ใจฉันปริ่ม
เธอเชือดฉันได้นิ่มๆ ด้วยรอยยิ้มเธอ",,
232,สาป,23,"แค่ผ่านมา เพียงสบตา
เหมือนว่าใจ ลอยหลุดไป
เธอฆ่าคนด้วยสายตา
เพียงแค่เธอนั้นมองมา ไม่ปลอดภัย

แม้อยู่ไกล สักเท่าไหร่
เหมือนว่าโดน ดึงดูดไป
หากใครเข้าไปใกล้นาน
ก็ยากที่จะต้านทาน อดใจไม่ไหว

แค่อยากจะรู้จัก ก็เธอดันน่ารักซะสาแก่ใจ  

เธอมาทำให้ละลาย
โดนสาปให้ตายแล้วตายอีก
อย่าได้คิดที่จะหลีก ต้องโดนสะกดให้ยิ้ม
ยังคงมองภาพที่เธอนั่งอยู่โต๊ะริม ใจฉันปริ่ม
เธอเชือดฉันได้นิ่มๆ ด้วยรอยยิ้มเธอ

ยังไม่ทัน ได้ตั้งตัว
แน่ก็มา ฉันไม่กลัว
ฆ่ากันแล้วก็เอาให้ตาย
ฉันน่ะยอมให้เธอมาทำลาย หัวใจของฉัน

ยิ่งลองได้ทบทวน
แต่ใจก็ยังหวนย้อนคืนที่เดิม

เธอมาทำให้ละลาย
โดนสาปให้ตายแล้วตายอีก
อย่าได้คิดที่จะหลีก ต้องโดนสะกดให้ยิ้ม
ยังคงมองภาพที่เธอนั่งอยู่โต๊ะริม ใจฉันปริ่ม
เธอเชือดฉันได้นิ่มๆ ด้วยรอยยิ้มเธอ

ไม่ใช่แค่ฝัน ที่ฉันต้องตื่น
และฉันก็ฝืนหัวใจตัวเองไม่ไหว
เธออยู่ตรงนั้น อยากเพียงแค่ชิดใกล้
ห้ามใจเท่าไหร่ไม่ได้ สักที

เธอมาทำให้ละลาย
โดนสาปให้ตายแล้วตายอีก
อย่าได้คิดที่จะหลีก ต้องโดนสะกดให้ยิ้ม
ยังคงมองภาพที่เธอนั่งอยู่โต๊ะริม ใจฉันปริ่ม
เธอเชือดฉันได้นิ่มๆ ด้วยรอยยิ้มเธอ",,
233,หลีก,23,"แค่ผ่านมา เพียงสบตา
เหมือนว่าใจ ลอยหลุดไป
เธอฆ่าคนด้วยสายตา
เพียงแค่เธอนั้นมองมา ไม่ปลอดภัย

แม้อยู่ไกล สักเท่าไหร่
เหมือนว่าโดน ดึงดูดไป
หากใครเข้าไปใกล้นาน
ก็ยากที่จะต้านทาน อดใจไม่ไหว

แค่อยากจะรู้จัก ก็เธอดันน่ารักซะสาแก่ใจ  

เธอมาทำให้ละลาย
โดนสาปให้ตายแล้วตายอีก
อย่าได้คิดที่จะหลีก ต้องโดนสะกดให้ยิ้ม
ยังคงมองภาพที่เธอนั่งอยู่โต๊ะริม ใจฉันปริ่ม
เธอเชือดฉันได้นิ่มๆ ด้วยรอยยิ้มเธอ

ยังไม่ทัน ได้ตั้งตัว
แน่ก็มา ฉันไม่กลัว
ฆ่ากันแล้วก็เอาให้ตาย
ฉันน่ะยอมให้เธอมาทำลาย หัวใจของฉัน

ยิ่งลองได้ทบทวน
แต่ใจก็ยังหวนย้อนคืนที่เดิม

เธอมาทำให้ละลาย
โดนสาปให้ตายแล้วตายอีก
อย่าได้คิดที่จะหลีก ต้องโดนสะกดให้ยิ้ม
ยังคงมองภาพที่เธอนั่งอยู่โต๊ะริม ใจฉันปริ่ม
เธอเชือดฉันได้นิ่มๆ ด้วยรอยยิ้มเธอ

ไม่ใช่แค่ฝัน ที่ฉันต้องตื่น
และฉันก็ฝืนหัวใจตัวเองไม่ไหว
เธออยู่ตรงนั้น อยากเพียงแค่ชิดใกล้
ห้ามใจเท่าไหร่ไม่ได้ สักที

เธอมาทำให้ละลาย
โดนสาปให้ตายแล้วตายอีก
อย่าได้คิดที่จะหลีก ต้องโดนสะกดให้ยิ้ม
ยังคงมองภาพที่เธอนั่งอยู่โต๊ะริม ใจฉันปริ่ม
เธอเชือดฉันได้นิ่มๆ ด้วยรอยยิ้มเธอ",,
